code,name,faculty,facultyCode,url
RVW210,"Legal interpretation 210",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/RVW%20210
RPR210,"Legal pluralism 210",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/RPR%20210
SBT111,"Live and digital performance studies 111",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SBT%20111
SBT122,"Live and digital performance studies 122",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SBT%20122
SBT211,"Live and digital performance studies 211",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SBT%20211
SBT222,"Live and digital performance studies 222",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SBT%20222
SBT311,"Live and digital performance studies 311",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SBT%20311
SBT322,"Live and digital performance studies 322",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SBT%20322
REL310,"Material religion 310",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/REL%20310
MME100,"Methodology 100",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MME%20100
MME200,"Methodology 200",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MME%20200
MME300,"Methodology 300",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MME%20300
MME400,"Methodology 400",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MME%20400
MML100,"Music education 100",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MML%20100
MML200,"Music education 200",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MML%20200
MML300,"Music education 300",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MML%20300
MML400,"Music education 400",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MML%20400
MKZ300,"Music entrepreneurship 300",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MKZ%20300
MKZ400,"Music entrepreneurship 400",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MKZ%20400
MPE370,"Music psychology 370",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MPE%20370
MPE470,"Music psychology 470",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MPE%20470
MKT100,"Music theory 100",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MKT%20100
MKT200,"Music theory 200",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MKT%20200
MKT300,"Music theory 300",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MKT%20300
MKT400,"Music theory 400",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MKT%20400
MGS200,"Musicology 200",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MGS%20200
MGS300,"Musicology 300",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MGS%20300
MGS400,"Musicology 400",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MGS%20400
NAN211,"Neuro-anatomy for communication pathology 211",Humanities,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NAN%20211
NFG221,"Neuro-physiology 221",Humanities,MED,https://www.up.ac.za/yearbooks/2026/MED-faculty/UG-modules/view/NFG%20221
SLP310,"Neurogenic communication disorders and dysphagia in adult populations 310",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SLP%20310
SLP221,"Neuromotor speech disorders, voice disorders and fluency disorders 220",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SLP%20221
AUD320,"Paediatric audiology 320",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/AUD%20320
SLP220,"Pediatric neurocommunicative disorders 220",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SLP%20220
SLP321,"Pediatric swallowing and feeding disorders 321",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SLP%20321
TNP210,"Performance studies: Praxis 210",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/TNP%20210
TNP310,"Performance studies: Praxis 310",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/TNP%20310
TNP110,"Performance studies:Praxis 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/TNP%20110
FIL110,"Philosophy 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FIL%20110
FIL120,"Philosophy 120",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FIL%20120
FIL220,"Philosophy in context 220",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FIL%20220
FIL320,"Philosophy in context 320",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FIL%20320
PTG101,"Portuguese for beginners 101",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/PTG%20101
PTG113,"Portuguese language and culture (1) 113",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/PTG%20113
PTG123,"Portuguese language and culture (2) 123",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/PTG%20123
PTG311,"Portuguese linguistics 311",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/PTG%20311
PTG321,"Portuguese text analysis 321",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/PTG%20321
PTG211,"Portuguese: Intermediate (1) 211",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/PTG%20211
PTG221,"Portuguese: Intermediate (2) 221",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/PTG%20221
AUD321,"Preventative audiology 321",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/AUD%20321
VIT101,"Professional art practice (1) 101",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/VIT%20101
VIT201,"Professional art practice (2) 201",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/VIT%20201
VIT301,"Professional art practice (3) 301",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/VIT%20301
AFR358,"Redigering 358",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/AFR%20358
REL221,"Religion and culture 221",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/REL%20221
SLP383,"Research fundamentals for speech-language pathology 383",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SLP%20383
AUD480,"Research project 480",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/AUD%20480
SLP480,"Research report in speech-language pathology 480",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SLP%20480
MTI100,"Second instrument 100",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MTI%20100
MTI200,"Second instrument 200",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MTI%20200
MTI300,"Second instrument 300",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MTI%20300
FIL310,"Self and subjectivity 310",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/FIL%20310
SEP120,"Sepedi 120",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SEP%20120
SEP210,"Sepedi 210",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SEP%20210
SEP220,"Sepedi 220",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SEP%20220
SEP310,"Sepedi 310",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SEP%20310
SEP110,"Sepedi for beginners 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SEP%20110
SEP211,"Sepedi grammar – Capita selecta 211",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SEP%20211
STW120,"Setswana 120",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/STW%20120
STW210,"Setswana 210",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/STW%20210
STW220,"Setswana 220",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/STW%20220
STW310,"Setswana 310",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/STW%20310
STW110,"Setswana for beginners 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/STW%20110
STW211,"Setswana grammar – Capita selecta 211",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/STW%20211
MWT454,"Social development 454",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWT%20454
WRG110,"Social welfare law 110",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/WRG%20110
WRG120,"Social welfare law 120",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/WRG%20120
MWP161,"Social work in practice 161",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWP%20161
MWP261,"Social work in practice 261",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWP%20261
MWP361,"Social work in practice 361",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWP%20361
MWP400,"Social work in practice 400",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWP%20400
MWT452,"Social work management and social policy 452",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWT%20452
MWT455,"Social work research 455",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWT%20455
MWT110,"Social work theory 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWT%20110
MWT120,"Social work theory 120",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWT%20120
MWT210,"Social work theory 210",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWT%20210
MWT220,"Social work theory 220",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWT%20220
MWT311,"Social work theory 311",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWT%20311
MWT321,"Social work theory 321",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/MWT%20321
SOC110,"Sociology 110",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SOC%20110
SOC120,"Sociology 120",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SOC%20120
SOC210,"Sociology 210",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SOC%20210
SOC211,"Sociology 211",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SOC%20211
SOC220,"Sociology 220",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SOC%20220
SOC221,"Sociology 221",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SOC%20221
SOC310,"Sociology 310",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SOC%20310
SOC321,"Sociology 321",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SOC%20321
REL320,"Sociology of religion 320",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/REL%20320
SPN101,"Spanish for beginners (1) 101",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SPN%20101
SPN102,"Spanish for beginners (2) 102",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SPN%20102
SPN211,"Spanish: Intermediate (1) 211",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SPN%20211
SPN221,"Spanish: Intermediate (2) 221",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SPN%20221
SPN311,"Spanish: Intermediate (3) 311",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SPN%20311
SPN321,"Spanish: Intermediate (4) 321",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SPN%20321
SSL120,"Speech acoustics 120",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SSL%20120
SLP120,"Speech sound disorders and craniofacial disorders 120",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SLP%20120
SLP281,"Speech sound, craniofacial, language, and learning disorders: Practicum 281",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/SLP%20281
GES220,"The shaping of a modern South Africa 220",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/GES%20220
RPR410,"Advanced legal pluralism 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/RPR%20410
AGF420,"Alternative dispute resolution 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/AGF%20420
ISL420,"Capita selecta of insurance law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/ISL%20420
KID410,"Child law 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/KID%20410
SIP412,"Civil procedure law 412",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/SIP%20412
SIP421,"Civil procedure law 421",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/SIP%20421
SPR411,"Criminal procedure law 411",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/SPR%20411
SPR421,"Criminal procedure law 421",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/SPR%20421
ANO410,"Deeds and notarial practice 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/ANO%20410
ONR420,"Education law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/ONR%20420
OMR410,"Environmental law 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/OMR%20410
ESS400,"Essay and seminar 400",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/ESS%20400
EIL420,"Extractive industry law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/EIL%20420
IGZ320,"Intellectual property law 320",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/IGZ%20320
IET411,"International elective module (1) 411",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/IET%20411
IET412,"International elective module (2) 412",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/IET%20412
IET413,"International elective module (3) 413",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/IET%20413
IET414,"International elective module (4) 414",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/IET%20414
PUR420,"International humanitarian law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/PUR%20420
DRL420,"Introduction to disability rights 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/DRL%20420
JUR420,"Jurisprudence 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/JUR%20420
ABR410,"Labour law 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/ABR%20410
GHR420,"Land and related reform 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/GHR%20420
CLW420,"Law and the community 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/CLW%20420
AMR410,"Law and transformation 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/AMR%20410
LBF410,"Law of banking and financial institutions 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/LBF%20410
SCL420,"Law of competition 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/SCL%20420
SGR410,"Law of damages 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/SGR%20410
BWR310,"Law of evidence 310",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/BWR%20310
BWR320,"Law of evidence 320",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/BWR%20320
LOC410,"Law of securities 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/LOC%20410
RPK210,"Legal practice 210",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/RPK%20210
RPK220,"Legal practice 220",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/RPK%20220
RHV410,"Legal problems of HIV and AIDS 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/RHV%20410
MDR420,"Media law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/MDR%20420
GRG410,"Medical law 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/GRG%20410
MRG410,"Municipal law 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/MRG%20410
PRR400,"Practical law 400",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/PRR%20400
IPR410,"Private international law 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/IPR%20410
PVR420,"Private law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/PVR%20420
PBL310,"Public law 310",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/PBL%20310
PBL320,"Public law 320",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/PBL%20320
PBL410,"Public law 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/PBL%20410
PBL420,"Public law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/PBL%20420
RHP320,"Research methodology 320",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/RHP%20320
SOR420,"Social security law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/SOR%20420
SRR420,"Sports law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/SRR%20420
SMI410,"Statutory crimes 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/SMI%20410
BLR310,"Tax law 310",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/BLR%20310
BLP420,"Tax practice 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/BLP%20420
TBR420,"Transnational business law 420",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/TBR%20420
TBS410,"Trusts and estates 410",Law,LAW,https://www.up.ac.za/yearbooks/2026/LAW-faculty/UG-modules/view/TBS%20410
ALL120,"Academic literacy for Theology 120",Humanities,HUM,https://www.up.ac.za/yearbooks/2026/HUM-faculty/UG-modules/view/ALL%20120
UPO105,"Academic orientation 105",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/UPO%20105
SHT220,"Being human 220",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20220
SHT221,"Being human 221",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20221
SHT222,"Being human 222",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20222
SRY310,"Christian spirituality and theology 310",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SRY%20310
SRY220,"Christian spirituality: Christian spiritual practices 220",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SRY%20220
SRY210,"Christian spirituality: Origins and dynamics 210",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SRY%20210
SHT310,"Church and community 310",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20310
SHT311,"Church and community 311",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20311
SHT312,"Church and community 312",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20312
RSM320,"Church planting 320",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20320
RSM321,"Church planting 321",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20321
RSM322,"Church planting 322",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/RSM%20322
CYE322,"Community Development Praxis II 322",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/CYE%20322
CYE312,"Community Development Praxis in community engagement I 312",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/CYE%20312
CYE300,"Community engagement 300",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/CYE%20300
CYE301,"Community engagement 301",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/CYE%20301
CYE302,"Community engagement 302",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/CYE%20302
SHT320,"Contemporary theological discourses I 320",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20320
SHT321,"Contemporary theological discourses I 321",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20321
SHT322,"Contemporary theological discourses I 322",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20322
SHT412,"Contemporary theological discourses II 412",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20412
SRY320,"Contextual and contemporary spirituality 320",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SRY%20320
NTL322,"Deutero- and Trito-Pauline letters 322",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20322
NTL320,"Deutero- and Trito-Pauline writings 320",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20320
NTL321,"Deutero- and Trito-Pauline writings 321",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20321
SHT210,"Faith and beliefs 210",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20210
SHT211,"Faith and beliefs 211",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20211
SHT212,"Faith and beliefs 212",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20212
SHT110,"Faith and stories 110",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20110
SHT111,"Faith and stories 111",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20111
SHT112,"Faith and stories 112",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20112
NTL412,"General letters and Revelation 412",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20412
NTL210,"Gospels: Luke-Acts 210",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20210
NTL211,"Gospels: Luke-Acts 211",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20211
NTL212,"Gospels: Luke-Acts 212",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20212
NTL120,"Gospels: Mark and Matthew 120",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20120
NTL121,"Gospels: Mark and Matthew 121",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20121
NTL122,"Gospels: Mark and Matthew 122",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/NTL%20122
SHT120,"History of Christianity in Southern Africa 120",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20120
SHT121,"History of Christianity in Southern Africa 121",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20121
SHT122,"History of Christianity in Southern Africa 122",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/SHT%20122
CYE110,"Introduction to Community development 110",Theology and Religion,THEO,https://www.up.ac.za/yearbooks/2026/THEO-faculty/UG-modules/view/CYE%20110
